VIA DELLE ROSE 17,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 18,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 19,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 20,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 21,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 22,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 23,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 24,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 25,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 26,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 27,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 28,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 29,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 29/2 ,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 30,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 31,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 32,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 34,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 36,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 38,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 40,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 42,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 42/2 ,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 44,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 46,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 48,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 50,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 52,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 54,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 56,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 58,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 58/2 ,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DELLE ROSE 60,111,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA ROSELLE 2,184,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA ROSELLE 4,184,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA ROSELLE 6,184,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA ROSELLE 8,184,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA ROSELLE 10,184,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA ROSELLE 12,184,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA ROSELLE 14,184,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA ROSELLE 16,184,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA ROSELLE 18,184,Sala Diana Franceschi - Sala polivalente                    ,via Toscana 19, 
VIA ANTONIO ROSMINI 1,189,Associazione Selene Centro Studi Eko  - Sala piccola        ,via del Paleotto 11, 
VIA ANTONIO ROSMINI 2,189,Associazione Selene Centro Studi Eko  - Sala piccola        ,via del Paleotto 11, 
VIA FRATELLI ROSSELLI 1,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 5,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 5/A,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 7,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 8,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 9,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 10,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 11,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 12,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 13,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 15,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 16,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 17,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA FRATELLI ROSSELLI 18,60,Ufficio elettorale - Sala  2                                ,via Don Giovanni Minzoni 10/2 , 
VIA GASTONE ROSSI 3,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 4,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 5,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 7,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 8,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 9,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 10,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 11,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 11/3 ,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 13,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 13/2 ,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 13/3 ,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 14,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 15,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 16,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 17,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 19,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 21,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 22,140,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 24,140,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 26,140,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 28,140,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 30,140,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 30/2 ,140,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 32,140,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA GASTONE ROSSI 34,140,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA PELLEGRINO ROSSI 1,53,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA PELLEGRINO ROSSI 2,53,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA PELLEGRINO ROSSI 3,53,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA PELLEGRINO ROSSI 4,53,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA PELLEGRINO ROSSI 5,53,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA PELLEGRINO ROSSI 7,53,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA PELLEGRINO ROSSI 9,53,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA PELLEGRINO ROSSI 10,53,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA PELLEGRINO ROSSI 11,53,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA PELLEGRINO ROSSI 12,53,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA ROTTA 1,10,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 2,11,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 3,10,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 5,10,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 6,11,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 8,11,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 10/2 ,11,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 11,10,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 12,11,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 13,10,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 15,10,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 17,10,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 18,11,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 19,10,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 19/2 ,10,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 20,11,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 37,10,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 39,11,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 41,11,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 43,11,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA ROTTA 45,11,Centro Bacchelli - Sala auditorium                          ,via Galeazza 2, 
VIA DI ROVERETOLO 2,24,Il Cubo - Sala riunione                                     ,via Francesco Zanardi 249, 
VIA DI ROVERETOLO 3,24,Il Cubo - Sala riunione                                     ,via Francesco Zanardi 249, 
VIA DI ROVERETOLO 3/2 ,24,Il Cubo - Sala riunione                                     ,via Francesco Zanardi 249, 
VIA DI ROVERETOLO 4,24,Il Cubo - Sala riunione                                     ,via Francesco Zanardi 249, 
VIA DI ROVERETOLO 5,24,Il Cubo - Sala riunione                                     ,via Francesco Zanardi 249, 
VIA DI ROVERETOLO 7,24,Il Cubo - Sala riunione                                     ,via Francesco Zanardi 249, 
VIA DI ROVERETOLO 8,24,Il Cubo - Sala riunione                                     ,via Francesco Zanardi 249, 
VIA DI ROVERETOLO 9,24,Il Cubo - Sala riunione                                     ,via Francesco Zanardi 249, 
VIA DI ROVERETOLO 9/4 ,43,Centro Sportivo Biavati - Sala Polivalente                  ,via William Shakespeare 33, 
VIA DI ROVERETOLO 9/5 ,43,Centro Sportivo Biavati - Sala Polivalente                  ,via William Shakespeare 33, 
VIA DI ROVERETOLO 9/7 ,43,Centro Sportivo Biavati - Sala Polivalente                  ,via William Shakespeare 33, 
VIA DI ROVERETOLO 9/8 ,43,Centro Sportivo Biavati - Sala Polivalente                  ,via William Shakespeare 33, 
VIA DI ROVERETOLO 9/13 ,24,Il Cubo - Sala riunione                                     ,via Francesco Zanardi 249, 
VIA DI ROVERETOLO 11,24,Il Cubo - Sala riunione                                     ,via Francesco Zanardi 249, 
VIA ALBERTO ROVIGHI 1,193,Associazione Selene Centro Studi Eko  - Sala grande         ,via del Paleotto 11, 
VIA ALBERTO ROVIGHI 3,193,Associazione Selene Centro Studi Eko  - Sala grande         ,via del Paleotto 11, 
VIA ALBERTO ROVIGHI 5,193,Associazione Selene Centro Studi Eko  - Sala grande         ,via del Paleotto 11, 
VIA ALBERTO ROVIGHI 7,193,Associazione Selene Centro Studi Eko  - Sala grande         ,via del Paleotto 11, 
VIA ALFONSO RUBBIANI 1,104,Centro Sociale Baraccano - Sala da ballo                    ,viale Giovanni Gozzadini 2, 
VIA ALFONSO RUBBIANI 2,105,Centro Sociale Baraccano - Sala da ballo                    ,viale Giovanni Gozzadini 2, 
VIA ALFONSO RUBBIANI 3,104,Centro Sociale Baraccano - Sala da ballo                    ,viale Giovanni Gozzadini 2, 
VIA ALFONSO RUBBIANI 4/A,104,Centro Sociale Baraccano - Sala da ballo                    ,viale Giovanni Gozzadini 2, 
VIA ALFONSO RUBBIANI 5,104,Centro Sociale Baraccano - Sala da ballo                    ,viale Giovanni Gozzadini 2, 
VIA ALFONSO RUBBIANI 8,104,Centro Sociale Baraccano - Sala da ballo                    ,viale Giovanni Gozzadini 2, 
VIA ALFONSO RUBBIANI 10,104,Centro Sociale Baraccano - Sala da ballo                    ,viale Giovanni Gozzadini 2, 
VIA ANGELO RUFFINI 2,65,Sede Quartiere Reno - Sala Falcone Borsellino               ,via Battindarno 123, 
VIA ANGELO RUFFINI 6,65,Sede Quartiere Reno - Sala Falcone Borsellino               ,via Battindarno 123, 
VIA ANGELO RUFFINI 8,65,Sede Quartiere Reno - Sala Falcone Borsellino               ,via Battindarno 123, 
VIA TITTA RUFFO 1,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 2,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 3,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 4,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 5,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 6,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 7,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 8,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 9,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 11,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 12,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 14,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 16,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA TITTA RUFFO 18,195,Centro sportivo Sandro Pertini - Sala camino                ,via della Battaglia 9, 
VIA RUGGERO RUGGERI 1,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA RUGGERO RUGGERI 3,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA RUGGERO RUGGERI 5,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA RUGGERO RUGGERI 7,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA RUGGERO RUGGERI 9,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA RUGGERO RUGGERI 11,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA RUGGERO RUGGERI 13,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA RUGGERO RUGGERI 15,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA RUGGERO RUGGERI 17,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA RUGGERO RUGGERI 19,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA RUGGERO RUGGERI 21,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA RUGGERO RUGGERI 23,86,Centro Interculturale Zonarelli - Sala polivalente          ,via Giovanni Antonio Sacco 14, 
VIA GIUSEPPE RUGGI 1,116,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA GIUSEPPE RUGGI 3,116,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA GIUSEPPE RUGGI 4,121,Centro Sociale Stella - Sala polivalente                    ,via Lodovico Savioli 3, 
VIA GIUSEPPE RUGGI 5,116,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA GIUSEPPE RUGGI 6,121,Centro Sociale Stella - Sala polivalente                    ,via Lodovico Savioli 3, 
VIA GIUSEPPE RUGGI 7,116,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA GIUSEPPE RUGGI 8,116,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA GIUSEPPE RUGGI 9,116,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA GIUSEPPE RUGGI 10,121,Centro Sociale Stella - Sala polivalente                    ,via Lodovico Savioli 3, 
VIA GIUSEPPE RUGGI 11,116,Centro Sociale Lunetta Gamberini - Uffici                   ,via degli Orti 60, 
VIA GIUSEPPE RUGGI 12,121,Centro Sociale Stella - Sala polivalente                    ,via Lodovico Savioli 3, 
VIA GIUSEPPE RUGGI 14,121,Centro Sociale Stella - Sala polivalente                    ,via Lodovico Savioli 3, 
VIA DE' RUINI 1,105,Centro Sociale Baraccano - Sala da ballo                    ,viale Giovanni Gozzadini 2, 
VIA DE' RUINI 3,105,Centro Sociale Baraccano - Sala da ballo                    ,viale Giovanni Gozzadini 2, 
VIA DE' RUINI 5,105,Centro Sociale Baraccano - Sala da ballo                    ,viale Giovanni Gozzadini 2, 
VIA DELLE RUOTE 1,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 3,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 4,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 5,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 7,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 7/2 ,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 8,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 9,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 10,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 11,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 13,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 15,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 16/A,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 19,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 19/2 ,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA DELLE RUOTE 21,136,Centro Sociale Croce del Biacco - Sala ballo                ,via Giuseppe Rivani 1, 
VIA RINO RUSCELLO 1,156,Centro Sociale 2 Agosto - Sala feste                        ,via Filippo Turati 98, 
VIA RINO RUSCELLO 2,156,Centro Sociale 2 Agosto - Sala feste                        ,via Filippo Turati 98, 
VIA RINO RUSCELLO 3,156,Centro Sociale 2 Agosto - Sala feste                        ,via Filippo Turati 98, 
VIA RINO RUSCELLO 5,156,Centro Sociale 2 Agosto - Sala feste                        ,via Filippo Turati 98, 
VIA CARLO RUSCONI 1,52,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA CARLO RUSCONI 2,52,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA CARLO RUSCONI 4,52,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA CARLO RUSCONI 6,52,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA CARLO RUSCONI 7,52,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA CARLO RUSCONI 8,52,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA CARLO RUSCONI 10,52,Sede Quartiere Porto - Sala polivalente                     ,via Lodovico Berti 2/9 , 
VIA LORENZO SABATINI 3,80,Villa Serena - Ufficio                                      ,via della Barca 1, 
VIA LORENZO SABATINI 5,80,Villa Serena - Ufficio                                      ,via della Barca 1, 
VIA LORENZO SABATINI 7,80,Villa Serena - Ufficio                                      ,via della Barca 1, 
VIA LORENZO SABATINI 7/2 ,80,Villa Serena - Ufficio                                      ,via della Barca 1, 
VIA LORENZO SABATINI 9,80,Villa Serena - Ufficio                                      ,via della Barca 1, 
VIA LORENZO SABATINI 11,80,Villa Serena - Ufficio                                      ,via della Barca 1, 
VIA LORENZO SABATINI 13,80,Villa Serena - Ufficio                                      ,via della Barca 1, 
VIA LORENZO SABATINI 15,80,Villa Serena - Ufficio                                      ,via della Barca 1, 
VIA FRANCESCO SABATUCCI 2,142,Centro Sociale il Pallone - Palestra                        ,via del Pallone 8, 
VIA FRANCESCO SABATUCCI 13,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA FRANCESCO SABATUCCI 15/2 ,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA FRANCESCO SABATUCCI 17,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA FRANCESCO SABATUCCI 19,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA FRANCESCO SABATUCCI 21,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA FRANCESCO SABATUCCI 23,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA FRANCESCO SABATUCCI 25,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA FRANCESCO SABATUCCI 25/2 ,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA FRANCESCO SABATUCCI 27,141,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA FRANCESCO SABATUCCI 29,140,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA FRANCESCO SABATUCCI 31,140,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA FRANCESCO SABATUCCI 33,140,Centro Sociale Scipione dal Ferro - Salone                  ,via Sante Vincenzi 50, 
VIA DEI SABBIONI 1,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 3,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 4,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 5,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 6,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 7,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 8,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 9,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 10,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 11,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 15,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 17,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 19,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 21,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 23,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 25,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DEI SABBIONI 29,112,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DI SABBIUNO 1,108,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DI SABBIUNO 2,108,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
VIA DI SABBIUNO 3,108,Centro Civico Colli - Sala dell'Angelo                      ,via San Mamolo 24, 
